1.0	1.0	1.0	0.0	1.0
1.0	1.0	1.0	0.0	1.0
1.0	1.0	1.0	0.0	1.0
1.0	1.0	1.0	0.0	1.0
1.0	1.0	1.0	0.0	1.0
1.0	1.0	1.0	0.0	1.0
1.0	1.0	1.0	0.0	1.0
1.0	1.0	1.0	0.0	1.0
1.0	1.0	1.0	0.0	1.0
1.0	1.0	1.0	0.0	1.0
0.5	1.0	0.9999999999999998	-0.0	1.0
0.5	1.0	1.0	0.0	1.0
0.5	1.0	1.0	0.0	1.0
0.5	0.8399999999999999	1.0	0.0	1.0
0.5	0.5	1.0	0.0	1.0
0.5	0.4999999999999999	1.0	0.0	1.0
0.5	0.5	1.0	0.0	1.0
0.5	0.5	1.0	0.0	1.0
0.5	0.5	1.0	0.0	1.0
0.5	0.5	1.0	0.0	1.0
0.5	0.5	0.75	0.0500000000000016	1.0
0.5	0.5	0.7500000000000018	0.2500000000000018	1.0
0.5	0.5	0.7500000000000018	0.2500000000000018	1.0
0.5	0.5	0.7500000000000022	0.2500000000000018	1.0
0.5	0.5	0.7500000000000022	0.2500000000000018	1.0
0.5	0.5	0.7500000000000018	0.2500000000000022	1.0
0.5	0.5	0.7500000000000018	0.2500000000000018	1.0
0.5	0.5	0.7500000000000018	0.2500000000000017	1.0
0.5	0.5	0.7500000000000018	0.2500000000000018	1.0
0.5	0.5	0.7500000000000018	0.2500000000000018	1.0
0.5	0.5	0.75	0.25	0.8200000000000007
0.5	0.5	0.75	0.2500000000000001	0.4999999999999999
0.5	0.5	0.75	0.25	0.5
0.5	0.5	0.75	0.2500000000000001	0.4999999999999999
0.5	0.5	0.75	0.25	0.5
0.5	0.5	0.75	0.2500000000000001	0.4999999999999999
0.5	0.5	0.75	0.25	0.5
0.5	0.5	0.75	0.2500000000000001	0.4999999999999999
0.5	0.5	0.75	0.25	0.5
0.5	0.5	0.75	0.2500000000000001	0.4999999999999999
0.5	0.5	0.75	0.25	0.5
0.5	0.5	0.75	0.2500000000000001	0.4999999999999999
0.5	0.5	0.75	0.25	0.5
0.5	0.5	0.75	0.2500000000000001	0.4999999999999999
0.5	0.5	0.75	0.25	0.5
0.5	0.5	0.75	0.2500000000000001	0.4999999999999999
0.5	0.5	0.75	0.25	0.5
0.5	0.5	0.75	0.2500000000000001	0.4999999999999999
0.5	0.5	0.75	0.25	0.5
0.5	0.5	0.75	0.2500000000000001	0.4999999999999999
0.5	0.5	0.75	0.25	0.5
0.5	0.5	0.75	0.2500000000000001	0.4999999999999999
0.5	0.5	0.75	0.25	0.5
0.5	0.5	0.75	0.2500000000000001	0.4999999999999999
0.5	0.5	0.75	0.25	0.5
0.5	0.5	0.75	0.2500000000000001	0.4999999999999999
0.5	0.5	0.75	0.25	0.5
0.5	0.5	0.75	0.2500000000000001	0.4999999999999999
0.5	0.5	0.75	0.25	0.5
0.5	0.5	0.75	0.2500000000000001	0.4999999999999999
1.667	1.428	1.125	0.0	1.0
1.667	1.428	1.125	0.0	1.0
1.667	1.428	1.125	0.0	1.0
1.667	1.428	1.125	0.0	1.0
1.667	1.428	1.125	0.0	1.0
1.667	1.428	1.125	0.0	1.0
1.6669999999999998	1.428	1.125	0.0	1.0
1.5950000000000002	1.428	1.125	0.0	1.0
1.4280000000000002	1.428	1.125	0.0	1.0
1.428	1.428	1.125	0.0	1.0
1.4280000000000004	1.428	1.125	0.0	1.0
1.152	1.1520000000000004	1.125	0.0	1.0
1.125	1.125	1.125	0.0	1.0
1.125	1.125	1.125	0.0	1.0
1.125	1.125	1.125	0.0	1.0
1.125	1.125	1.125	0.0	1.0
1.125	1.125	1.125	0.0	1.0
1.125	1.125	1.125	0.0	1.0
1.125	1.125	1.125	0.0	1.0
1.125	1.125	1.125	0.0	1.0
