1.0	1.0	0.49999999999999983	0.5	0.5	0.5
1.0	1.0	0.49999999999999983	0.5	0.5	0.5
1.0	1.0	0.49999999999999983	0.5	0.5	0.5
1.0	1.0	0.49999999999999983	0.5	0.5	0.5
1.0	1.0	0.49999999999999983	0.5	0.5	0.5
1.0	1.0	0.49999999999999983	0.5	0.5	0.5
1.0	1.0	0.49999999999999983	0.5	0.5	0.5
1.0	1.0	0.49999999999999983	0.5	0.5	0.5
1.0	1.0	0.49999999999999983	0.5	0.5	0.5
1.0	1.0	0.49999999999999983	0.5	0.5	0.5
0.5	1.0	0.5	0.5	0.5	0.5
0.5	1.0	0.5	0.5	0.5	0.5
0.5	1.0	0.5	0.5	0.5	0.5
0.5	0.8400000000000007	0.5	0.5	0.5	0.5
0.5	0.4999999999999982	0.5	0.5	0.5	0.5
0.5	0.5000000000000004	0.5	0.5	0.5	0.5
0.5	0.5	0.5	0.5	0.5	0.5
0.5	0.5	0.5	0.5	0.5	0.5
0.5	0.5	0.5	0.5	0.5	0.5
0.5	0.5	0.5	0.5	0.5000000000000009	0.5
0.5	0.5	0.4499999999999993	0.5	0.25	0.5
0.5	0.5	0.2499999999999991	0.5	0.25000000000000266	0.5
0.5	0.5	0.24999999999999775	0.5	0.25	0.5
0.5	0.5	0.25	0.5	0.25	0.5
0.5	0.5	0.25	0.5	0.25	0.5
0.5	0.5	0.25	0.5	0.24999999999999994	0.5
0.5	0.5	0.25	0.5	0.24999999999999994	0.5
0.5	0.5	0.25	0.5	0.24999999999999994	0.5
0.5	0.5	0.25	0.5	0.24999999999999994	0.5
0.5	0.5	0.25	0.5	0.24999999999999994	0.5
0.5	0.5	0.25	0.5	0.25	0.5
0.5	0.5	0.25	0.5	0.25	0.5
0.5	0.5	0.25	0.5	0.25	0.5
0.5	0.5	0.25	0.5	0.25	0.5
0.5	0.5	0.25	0.5	0.25	0.5
0.5	0.5	0.25	0.5	0.25	0.5
0.5	0.5	0.25	0.5	0.25	0.5
0.5	0.5	0.25	0.5	0.25	0.5
0.5	0.5	0.25	0.5	0.25	0.5
0.5	0.5	0.25	0.5	0.25	0.5
0.5	0.5	0.25	0.5	0.25	0.3700000000000032
0.5	0.5	0.25	0.3199999999999963	0.25	0.25
0.5	0.5	0.25	0.25	0.25	0.25
0.5	0.5	0.25	0.25	0.24999999999999994	0.25
0.5	0.5	0.25	0.25	0.24999999999999994	0.25
0.5	0.5	0.25	0.25	0.24999999999999994	0.25
0.5	0.5	0.25	0.25	0.24999999999999994	0.25
0.5	0.5	0.25	0.25	0.24999999999999994	0.25
0.5	0.5	0.25	0.25	0.24999999999999994	0.25
0.5	0.5	0.25	0.25	0.24999999999999994	0.25
0.5	0.5	0.25	0.25	0.24999999999999994	0.25
0.5	0.5	0.25	0.25	0.24999999999999994	0.25
0.5	0.5	0.25	0.25	0.24999999999999994	0.25
0.5	0.5	0.25	0.25	0.24999999999999994	0.25
0.5	0.5	0.25	0.25	0.24999999999999994	0.25
0.5	0.5	0.25	0.25	0.24999999999999994	0.25
0.5	0.5	0.25	0.25	0.24999999999999994	0.25
0.5	0.5	0.25	0.25	0.24999999999999994	0.25
0.5	0.5	0.25	0.25	0.24999999999999994	0.25
0.5	0.5	0.25	0.25	0.24999999999999994	0.25
1.667	1.428	0.5625	0.5	0.5625000000000001	0.5
1.667	1.428	0.5625	0.5	0.5625000000000002	0.5
1.667	1.428	0.5625	0.5	0.5625	0.5
1.667	1.428	0.5625	0.5	0.5625	0.5
1.667	1.428	0.5625	0.5	0.5625	0.5
1.6669999999999998	1.428	0.5625	0.5	0.5624999999999997	0.5
1.667	1.428	0.5625	0.5	0.5625	0.5
1.5950000000000002	1.428	0.5625	0.5	0.5625	0.5
1.428	1.428	0.5625	0.5	0.5625	0.5
1.428	1.428	0.5625	0.5	0.5625	0.5
1.428	1.428	0.5625	0.5	0.5625	0.5
1.1520000000000004	1.1520000000000004	0.5625	0.5	0.5625	0.5
1.125	1.125	0.5625	0.5	0.5625	0.5
1.125	1.125	0.5625	0.5	0.5625	0.5
1.125	1.125	0.5625	0.5	0.5625	0.5
1.125	1.125	0.5625	0.5	0.5625	0.5
1.125	1.125	0.5625	0.5	0.5625	0.5
1.125	1.125	0.5625	0.5	0.5625	0.5
1.125	1.125	0.5625	0.5	0.5625	0.5
1.125	1.125	0.5625	0.5	0.5625	0.5
