2.07	2.52	2.8800000000000003
2.07	2.52	2.8800000000000003
2.07	2.52	2.8800000000000003
2.07	2.52	2.8800000000000003
2.07	2.52	2.8800000000000003
2.07	2.52	2.8800000000000003
2.07	2.52	2.8800000000000003
2.07	2.52	2.8800000000000003
2.07	2.52	2.8800000000000003
2.07	2.52	2.8800000000000003
2.07	2.52	2.8800000000000003
1.5699999999999998	2.52	2.8800000000000003
1.0699999999999998	2.52	2.8800000000000003
0.5699999999999998	2.52	2.8800000000000003
0.22999999999999998	2.413333333333333	2.8800000000000003
0.22999999999999998	2.08	2.8800000000000003
0.22999999999999998	1.7466666666666668	2.8800000000000003
0.22999999999999998	1.4133333333333333	2.8800000000000003
0.22999999999999998	1.0799999999999998	2.8800000000000003
0.22999999999999998	0.7466666666666663	2.8800000000000003
0.22999999999999998	0.4133333333333328	2.8800000000000003
0.22999999999999998	0.2799999999999998	2.73
0.22999999999999998	0.2799999999999999	2.48
0.22999999999999998	0.2799999999999998	2.23
0.22999999999999998	0.2799999999999998	1.9800000000000002
0.22999999999999998	0.2799999999999998	1.7300000000000004
0.22999999999999998	0.28	1.4800000000000004
0.22999999999999998	0.27999999999999997	1.2300000000000004
0.22999999999999998	0.27999999999999997	0.9800000000000004
0.22999999999999998	0.27999999999999997	0.7300000000000004
0.22999999999999998	0.27999999999999997	0.4800000000000004
0.22999999999999998	0.2799999999999999	0.32000000000000006
0.22999999999999998	0.27999999999999997	0.32000000000000006
0.22999999999999998	0.2799999999999999	0.32000000000000006
0.22999999999999998	0.27999999999999997	0.32000000000000006
0.22999999999999998	0.2799999999999999	0.32000000000000006
0.22999999999999998	0.27999999999999997	0.32000000000000006
0.22999999999999998	0.2799999999999999	0.32000000000000006
0.22999999999999998	0.27999999999999997	0.32000000000000006
0.22999999999999998	0.2799999999999999	0.32000000000000006
0.22999999999999998	0.27999999999999997	0.32000000000000006
0.22999999999999998	0.2799999999999999	0.32000000000000006
0.22999999999999998	0.27999999999999997	0.32000000000000006
0.22999999999999998	0.2799999999999999	0.32000000000000006
0.22999999999999998	0.27999999999999997	0.32000000000000006
0.22999999999999998	0.2799999999999999	0.32000000000000006
0.22999999999999998	0.27999999999999997	0.32000000000000006
0.22999999999999998	0.2799999999999999	0.32000000000000006
0.22999999999999998	0.27999999999999997	0.32000000000000006
0.22999999999999998	0.2799999999999999	0.32000000000000006
0.22999999999999998	0.27999999999999997	0.32000000000000006
0.22999999999999998	0.2799999999999999	0.32000000000000006
0.22999999999999998	0.27999999999999997	0.32000000000000006
0.22999999999999998	0.2799999999999999	0.32000000000000006
0.22999999999999998	0.27999999999999997	0.32000000000000006
0.22999999999999998	0.2799999999999999	0.32000000000000006
0.22999999999999998	0.27999999999999997	0.32000000000000006
0.22999999999999998	0.2799999999999999	0.32000000000000006
0.22999999999999998	0.27999999999999997	0.32000000000000006
0.22999999999999998	0.2799999999999999	0.32000000000000006
0.22999999999999998	0.27999999999999997	0.32000000000000006
0.4690000000000001	0.48199999999999993	0.38250000000000006
0.7080000000000002	0.6839999999999999	0.44500000000000006
0.9470000000000001	0.8859999999999999	0.5075000000000001
1.186	1.0879999999999999	0.5700000000000001
1.4249999999999998	1.2899999999999998	0.6325000000000001
1.6639999999999997	1.4919999999999998	0.6950000000000001
1.9029999999999996	1.694	0.7575000000000001
2.07	1.896	0.8200000000000001
2.07	2.098	0.8825000000000001
2.07	2.3	0.9450000000000001
2.0700000000000003	2.502	1.0075
2.07	2.52	1.07
2.07	2.52	1.1325
2.07	2.52	1.195
2.07	2.52	1.2575
2.07	2.52	1.32
2.07	2.52	1.3825
2.07	2.52	1.445
2.07	2.52	1.5075
2.07	2.52	1.57
