2.8800000000000003	2.07	2.07	2.07	2.8800000000000003
2.8800000000000003	2.07	2.07	2.07	2.8800000000000003
2.8800000000000003	2.07	2.07	2.07	2.8800000000000003
2.8800000000000003	2.07	2.07	2.07	2.8800000000000003
2.8800000000000003	2.07	2.07	2.07	2.8800000000000003
2.8800000000000003	2.07	2.07	2.07	2.8800000000000003
2.8800000000000003	2.07	2.07	2.07	2.8800000000000003
2.8800000000000003	2.07	2.07	2.07	2.8800000000000003
2.8800000000000003	2.07	2.07	2.07	2.8800000000000003
2.8800000000000003	2.07	2.07	2.07	2.8800000000000003
2.8800000000000003	2.07	2.07	2.07	2.8800000000000003
2.7550000000000003	2.07	2.07	2.07	2.8800000000000003
2.6300000000000003	2.07	2.07	2.07	2.8800000000000003
2.5050000000000003	2.07	2.07	2.07	2.8800000000000003
2.3800000000000003	2.07	2.07	2.07	2.8800000000000003
2.2550000000000003	2.07	2.07	2.07	2.8800000000000003
2.13	2.07	2.07	2.07	2.8800000000000003
2.005	2.07	2.07	2.07	2.8800000000000003
1.88	2.07	2.07	2.07	2.8800000000000003
1.755	2.07	2.07	2.07	2.8800000000000003
1.63	2.07	2.07	2.07	2.8800000000000003
1.5050000000000001	2.07	2.07	2.07	2.8800000000000003
1.3800000000000001	2.07	2.07	2.07	2.8800000000000003
1.255	2.07	2.07	2.07	2.8800000000000003
1.13	2.07	2.07	2.07	2.8800000000000003
1.005	2.07	2.07	2.07	2.8800000000000003
0.8799999999999999	2.07	2.07	2.07	2.8800000000000003
0.7549999999999999	2.07	2.07	2.07	2.8800000000000003
0.6299999999999999	2.07	2.07	2.07	2.8800000000000003
0.5050000000000001	2.07	2.07	2.07	2.8800000000000003
0.3800000000000001	2.07	2.07	2.07	2.8800000000000003
0.32000000000000006	2.07	2.07	1.9399999999999995	2.8800000000000003
0.32000000000000006	2.07	2.07	1.690000000000007	2.8800000000000003
0.32000000000000006	2.07	2.07	1.4400000000000146	2.8800000000000003
0.32000000000000006	2.07	2.0699999999999923	1.1900000000000226	2.8800000000000003
0.32000000000000006	2.07	2.07	0.9400000000000306	2.8800000000000003
0.32000000000000006	2.07	2.070000000000013	0.6900000000000173	2.8800000000000003
0.32000000000000006	2.07	2.07	0.4400000000000306	2.8800000000000003
0.32000000000000006	2.07	2.0300000000000304	0.22999999999999998	2.8800000000000003
0.32000000000000006	2.07	1.7800000000000304	0.22999999999999998	2.8800000000000003
0.32000000000000006	2.07	1.5300000000000304	0.22999999999999998	2.8800000000000003
0.32000000000000006	2.07	1.280000000000019	0.22999999999999998	2.8800000000000003
0.32000000000000006	2.07	1.030000000000019	0.23000000000000004	2.8800000000000003
0.32000000000000006	2.07	0.7800000000000189	0.23000000000000004	2.8800000000000003
0.3200000000000001	2.07	0.5300000000000189	0.22999999999999993	2.8800000000000003
0.32000000000000006	2.07	0.28000000000001896	0.22999999999999998	2.8800000000000003
0.32000000000000006	1.8700000000000183	0.22999999999999998	0.22999999999999998	2.8800000000000003
0.32000000000000006	1.6200000000000185	0.22999999999999998	0.22999999999999998	2.8800000000000003
0.32000000000000006	1.3700000000000183	0.22999999999999998	0.23000000000000004	2.8800000000000003
