4.5	4.5	5.4	0.09000000000000001	3.6	0.09000000000000001	3.6
4.5	4.5	5.4	37.127037037036985	3.6	0.09000000000000001	3.6
4.5	4.5	5.4	74.164074074074	3.6	0.09000000000000341	3.6
4.5	4.5	5.4	111.201111111111	3.6	0.09000000000000341	3.6
4.5	4.5	5.4	148.238148148148	3.6	0.09000000000000341	3.6
4.5	4.5	5.4	185.27518518518502	3.6	0.09000000000000341	3.6
4.5	4.5	5.4	222.31222222222203	3.6	0.09000000000000341	3.6
4.5	4.5	5.4	259.34925925925904	3.6	0.09000000000000341	3.6
4.5	4.5	5.4	296.38629629629605	3.6	0.09000000000000341	3.6
4.5	4.5	5.4	333.42333333333306	3.6	0.09000000000000341	3.6
4.5	4.5	5.4	370.4603703703701	3.6	0.09000000000000341	3.6
4.5	4.5	5.4	407.4974074074071	3.6	0.09000000000000341	2.648148148148147
4.5	4.5	5.4	444.5344444444441	3.6	0.09000000000000341	1.6962962962962944
4.5	4.5	5.4	481.5714814814811	3.6	0.09000000000000341	0.7444444444444418
4.5	3.8925925925925906	5.4	518.6085185185182	3.6	0.09000000000000341	0.4
4.5	2.94074074074074	5.4	555.6455555555551	3.6	0.09000000000000341	0.3999999999999999
4.5	1.9888888888888907	5.4	592.6825925925921	3.6	0.09000000000000341	0.3999999999999986
4.5	1.037037037037038	5.4	629.719629629629	3.6	0.09000000000000341	0.39999999999999947
4.5	0.5	5.234074074074075	666.756666666666	3.6	0.09000000000000341	0.3999999999999977
4.5	0.5	4.8533333333333335	703.7937037037029	3.6	0.09000000000000341	0.4
4.5	0.5	4.472592592592594	740.8307407407399	3.6	0.09000000000000341	0.4
4.5	0.5	4.091851851851854	777.8677777777768	3.6	0.09000000000000341	0.4
4.5	0.5	3.7111111111111135	814.9048148148138	3.6	0.09000000000000341	0.4
4.5	0.5	3.3303703703703724	851.9418518518507	3.6	0.09000000000000341	0.4
4.5	0.5	2.9496296296296314	888.9788888888877	3.6	0.09000000000000341	0.4
4.5	0.5	2.5688888888888903	926.0159259259246	3.6	0.09000000000000341	0.4
4.5	0.5	2.1881481481481493	963.0529629629616	3.6	0.09000000000000341	0.4
4.5	0.5	1.8074074074074082	1000.0899999999986	3.6	0.09000000000000341	0.4
4.5	0.5	1.4266666666666672	1037.1270370370355	3.6	0.09000000000000341	0.4
4.5	0.5	1.0459259259259261	1074.1640740740725	3.6	0.09000000000000341	0.4
4.5	0.5	0.6651851851851851	1111.2011111111094	3.6	0.09000000000000341	0.4
4.5	0.5	0.6000000000000001	1146.6603703703686	2.889999999999998	0.09000000000000341	0.4
4.5	0.5	0.6	1181.7937037037018	2.0333333333333288	0.09000000000000341	0.4
4.5	0.5	0.6000000000000001	1216.9270370370352	1.1766666666666594	0.09000000000000341	0.4
4.5	0.5	0.6000000000000001	1251.9603703703685	0.39999999999999997	0.09000000000000341	0.4
4.5	0.5	0.6000000000000001	1286.0228703703685	0.4	0.09000000000000341	0.4
4.5	0.5	0.6000000000000001	1320.0853703703685	0.4	0.09000000000000341	0.4
4.5	0.5	0.6000000000000001	1354.1478703703685	0.4	0.09000000000000341	0.4
4.5	0.5	0.6000000000000001	1388.2103703703688	0.4	0.09000000000000341	0.4
4.5	0.5	0.6000000000000001	1422.2728703703688	0.4	0.09000000000000341	0.4
4.5	0.5	0.6000000000000001	1456.3353703703688	0.4	0.09000000000000341	0.4
4.5	0.5	0.6000000000000001	1490.3978703703688	0.4	0.09000000000000341	0.4
4.5	0.5	0.6000000000000001	1524.4603703703688	0.4	0.09000000000000341	0.4
4.5	0.5	0.6000000000000001	1558.5228703703688	0.4	0.09000000000000341	0.4
4.5	0.5	0.6000000000000001	1592.5853703703688	0.4	0.09000000000000341	0.4
4.5	0.5	0.6000000000000001	1626.6478703703688	0.4	0.09000000000000341	0.4
4.5	0.5	0.6000000000000001	1660.7103703703688	0.4	0.09000000000000341	0.4
4.5	0.5	0.6000000000000001	1694.7728703703688	0.4	0.09000000000000341	0.4
4.5	0.5	0.6000000000000001	1728.8353703703688	0.4	0.09000000000000341	0.4
4.5	0.5	0.6000000000000001	1762.8978703703688	0.4	0.09000000000000341	0.4
4.5	0.5	0.6000000000000001	1796.9603703703688	0.4	0.09000000000000341	0.4
4.5	0.5	0.6000000000000001	1831.0228703703688	0.4	0.09000000000000341	0.4
4.5	0.5	0.6000000000000001	1865.0853703703688	0.4	0.09000000000000341	0.4
4.5	0.5	0.6000000000000001	1899.1478703703688	0.4	0.09000000000000341	0.4
4.5	0.5	0.6000000000000001	1933.2103703703688	0.4	0.09000000000000341	0.4
4.5	0.5	0.6000000000000001	1967.2728703703688	0.4	0.09000000000000341	0.4
4.5	0.5	0.6000000000000001	2001.3353703703688	0.4	0.09000000000000341	0.4
