2.8800000000000003	2.8800000000000003	2.52	2.07
2.8800000000000003	2.8800000000000003	2.52	2.07
2.8800000000000003	2.8800000000000003	2.52	2.07
2.8800000000000003	2.8800000000000003	2.52	2.07
2.8800000000000003	2.8800000000000003	2.52	2.07
2.8800000000000003	2.8800000000000003	2.52	2.07
2.8800000000000003	2.8800000000000003	2.52	2.07
2.8800000000000003	2.8800000000000003	2.52	2.07
2.8800000000000003	2.8800000000000003	2.52	2.07
2.8800000000000003	2.8800000000000003	2.52	2.07
2.8800000000000003	2.8800000000000003	2.52	2.07
2.648	2.8620000000000005	2.52	2.07
2.4160000000000004	2.8440000000000003	2.52	2.07
2.184	2.8260000000000005	2.52	2.07
1.952	2.8080000000000007	2.52	2.07
1.7200000000000002	2.7900000000000005	2.52	2.07
1.488000000000001	2.7719999999999994	2.52	2.07
1.2560000000000022	2.7539999999999987	2.52	2.07
1.024000000000002	2.735999999999999	2.52	2.07
0.7920000000000023	2.7179999999999986	2.52	2.07
0.560000000000002	2.699999999999999	2.52	2.07
0.33799999999999897	2.672000000000002	2.52	2.07
0.3199999999999992	2.4400000000000017	2.52	2.07
0.3200000000000007	2.2080000000000006	2.4959999999999996	2.07
0.3199999999999998	1.976000000000001	2.4720000000000004	2.07
0.32000000000000023	1.744000000000001	2.448	2.07
0.31999999999999984	1.5120000000000013	2.424	2.07
0.3200000000000003	1.2800000000000011	2.4	2.07
0.32000000000000073	1.048000000000001	2.3759999999999994	2.07
0.32000000000000167	0.815999999999999	2.3520000000000008	2.07
0.32000000000000284	0.5839999999999961	2.328000000000003	2.07
0.32000000000000073	0.35199999999999565	2.270666666666673	2.07
0.32000000000000006	0.32000000000000006	1.9466666666666679	2.07
0.32000000000000006	0.32000000000000006	1.580000000000001	2.07
0.32000000000000006	0.32000000000000006	1.2133333333333343	2.07
0.32000000000000006	0.32000000000000006	0.8466666666666677	2.07
0.32000000000000006	0.32000000000000006	0.480000000000001	2.07
0.32000000000000006	0.32000000000000006	0.28	1.8200000000000012
0.32000000000000006	0.32000000000000006	0.28	1.2700000000000014
0.32000000000000006	0.32000000000000006	0.28	0.7200000000000012
0.32000000000000006	0.32000000000000006	0.28	0.22999999999999998
0.32000000000000006	0.32000000000000006	0.28	0.22999999999999998
0.32000000000000006	0.32000000000000006	0.28	0.22999999999999998
0.32000000000000006	0.32000000000000006	0.28	0.22999999999999998
0.32000000000000006	0.32000000000000006	0.28	0.22999999999999998
0.32000000000000006	0.32000000000000006	0.28	0.22999999999999998
0.32000000000000006	0.32000000000000006	0.28	0.22999999999999998
0.32000000000000006	0.32000000000000006	0.28	0.22999999999999998
0.32000000000000006	0.32000000000000006	0.28	0.22999999999999998
0.32000000000000006	0.32000000000000006	0.28	0.22999999999999998
0.32000000000000006	0.32000000000000006	0.28	0.22999999999999998
0.32000000000000006	0.32000000000000006	0.28	0.22999999999999998
0.32000000000000006	0.32000000000000006	0.28	0.22999999999999998
0.32000000000000006	0.32000000000000006	0.28	0.22999999999999998
0.32000000000000006	0.32000000000000006	0.28	0.22999999999999998
0.32000000000000006	0.32000000000000006	0.28	0.22999999999999998
0.32000000000000006	0.32000000000000006	0.28	0.22999999999999998
0.32000000000000006	0.32000000000000006	0.28	0.22999999999999998
0.32000000000000006	0.32000000000000006	0.28	0.22999999999999998
0.32000000000000006	0.32000000000000006	0.28	0.22999999999999998
0.32000000000000006	0.32000000000000006	0.28	0.22999999999999998
0.35450000000000004	0.37950000000000006	0.482	0.355
0.389	0.43900000000000006	0.6839999999999999	0.48
0.4235	0.49850000000000005	0.8859999999999999	0.605
0.45799999999999996	0.558	1.0879999999999999	0.73
0.49249999999999994	0.6174999999999999	1.2899999999999998	0.855
0.5269999999999999	0.6769999999999998	1.4919999999999998	0.98
0.5614999999999999	0.7364999999999998	1.6939999999999997	1.105
0.5959999999999999	0.7959999999999992	1.896	1.23
0.6304999999999998	0.8554999999999986	2.098	1.355
0.6649999999999998	0.9149999999999989	2.3	1.48
0.6994999999999996	0.9744999999999986	2.5020000000000002	1.605
0.7339999999999995	1.171999999999999	2.52	1.73
0.7684999999999995	1.382999999999999	2.52	1.855
0.8029999999999995	1.5939999999999988	2.52	1.98
0.8374999999999997	1.8224999999999985	2.52	2.07
0.8720000000000001	2.0959999999999983	2.52	2.07
0.906500000000007	2.3694999999999915	2.52	2.07
0.9410000000000145	2.642999999999984	2.52	2.07
1.0714999999999986	2.8204999999999996	2.52	2.07
1.3199999999999987	2.8800000000000003	2.52	2.07
